G2expocode,G2cruise,G2station,G2region,G2cast,G2year,G2month,G2day,G2hour,G2minute,G2latitude,G2longitude,G2bottomdepth,G2maxsampdepth,G2bottle,G2pressure,G2depth,G2temperature,G2theta,G2salinity,G2salinityf,G2salinityqc,G2sigma0,G2sigma1,G2sigma2,G2sigma3,G2sigma4,G2gamma,G2oxygen,G2oxygenf,G2oxygenqc,G2aou,G2aouf,G2nitrate,G2nitratef,G2nitrateqc,G2nitrite,G2nitritef,G2silicate,G2silicatef,G2silicateqc,G2phosphate,G2phosphatef,G2phosphateqc,G2tco2,G2tco2f,G2tco2qc,G2talk,G2talkf,G2talkqc,G2fco2,G2fco2f,G2fco2temp,G2phts25p0,G2phts25p0f,G2phtsinsitutp,G2phtsinsitutpf,G2phtsqc,G2cfc11,G2pcfc11,G2cfc11f,G2cfc11qc,G2cfc12,G2pcfc12,G2cfc12f,G2cfc12qc,G2cfc113,G2pcfc113,G2cfc113f,G2cfc113qc,G2ccl4,G2pccl4,G2ccl4f,G2ccl4qc,G2sf6,G2psf6,G2sf6f,G2sf6qc,G2c13,G2c13f,G2c13qc,G2c14,G2c14f,G2c14err,G2h3,G2h3f,G2h3err,G2he3,G2he3f,G2he3err,G2he,G2hef,G2heerr,G2neon,G2neonf,G2neonerr,G2o18,G2o18f,G2toc,G2tocf,G2doc,G2docf,G2don,G2donf,G2tdn,G2tdnf,G2chla,G2chlaf,G2doi
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,23,9.907,9.84,27.416,27.414,35.222,2,1,22.754,26.923,31.001,34.992,38.897,22.75682898,193.19,2,1,5.2794,2,0.5,2,1,-9999,9,1.995,2,1,-9999,9,0,1965.1,2,1,2300.1,2,0,275.44,0,20,8.1003,0,8.0635,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,0.24,2,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,22,20.001,19.865,27.405,27.401,35.222,2,1,22.759,26.927,31.006,34.996,38.902,22.76100121,193.61,2,1,4.8948,2,0.5,2,1,-9999,9,1.71,2,1,-9999,9,0,2003.1,2,1,2300.3,2,0,329.48,0,20,8.038,0,8.0013,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,0.26,2,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,21,29.922,29.718,26.852,26.845,35.256,2,1,22.962,27.137,31.222,35.219,39.13,22.96505522,200.39,2,1,-0.12778,2,0.6,2,1,-9999,9,2.09,2,1,-9999,9,0,1966.7,2,1,2301.5,2,0,276.31,0,20,8.0993,0,8.0703,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,0.25,2,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,20,35.37,35.13,26.598,26.59,35.268,2,1,23.052,27.23,31.318,35.318,39.232,23.05535177,202.05,2,1,-0.97186,2,0.9,2,1,-9999,9,2.09,2,1,-9999,9,0,1972.9,2,1,2304.2,2,0,281.63,0,20,8.0931,0,8.0678,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,0.18,2,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,18,78.174,77.634,22.347,22.331,35.267,2,1,24.329,28.564,32.707,36.76,40.726,24.33817407,199.37,2,1,16.666,2,1.7,2,1,-9999,9,2.47,2,1,-9999,9,0,2004.5,2,1,2305,2,0,326.19,0,20,8.0421,0,8.0795,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,0.72,2,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,17,98.231,97.547,21.136,21.117,35.363,2,1,24.74,28.992,33.152,37.221,41.203,24.75224586,174.07,2,1,46.476,2,4.7,2,1,-9999,9,3.61,2,1,-9999,9,0,2028.8,2,1,2308.8,2,0,363.04,0,20,8.0046,0,8.0595,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,0.45,2,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,16,123.81,122.94,20.457,20.434,35.4,2,1,24.953,29.215,33.385,37.463,41.454,24.96751536,165.54,2,1,57.65,2,5.4,2,1,-9999,9,5.13,2,1,-9999,9,0,2052.9,2,1,2312.4,2,0,404.34,0,20,7.9666,0,8.0305,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,0.17,2,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,15,149.17,148.11,19.131,19.104,35.444,2,1,25.335,29.619,33.808,37.905,41.915,25.35464797,154.17,2,1,74.384,2,6.9,2,1,-9999,9,6.27,2,1,-9999,9,0,2069.1,2,1,2315.8,2,0,434.03,0,20,7.9415,0,8.0243,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,0.06,2,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,14,198.77,197.34,17.662,17.629,35.506,2,1,25.752,30.059,34.271,38.391,42.422,25.77888194,170.84,2,1,63.951,2,7.7,2,1,-9999,9,7.6,2,1,-9999,9,0,2093,2,1,2323.9,2,0,475.65,0,20,7.9094,0,8.0123,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,13,244.25,242.46,16.993,16.953,35.637,2,1,26.015,30.333,34.555,38.685,42.725,26.04672651,207.21,2,1,30.379,2,4.3,2,1,-9999,9,4.37,2,1,-9999,9,0,2074.2,2,1,2328.3,2,0,423.69,0,20,7.9518,0,8.0639,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,12,299.51,297.28,15.96,15.913,35.56,2,1,26.2,30.536,34.776,38.923,42.98,26.23634706,205.53,2,1,36.962,2,5.9,2,1,-9999,9,4.18,2,1,-9999,9,0,2089.4,2,1,2325.8,2,0,462.86,0,20,7.9195,0,8.0449,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,11,398.29,395.23,14.21,14.152,35.395,2,1,26.461,30.83,35.102,39.281,43.368,26.50845273,220.12,2,1,31.182,2,7.3,2,1,-9999,9,3.99,2,1,-9999,9,0,2096.1,2,1,2317.9,2,0,495.45,0,20,7.8939,0,8.0419,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,10,498.49,494.54,13.039,12.969,35.235,2,1,26.582,30.974,35.27,39.47,43.579,26.63826604,228.53,2,1,29.11,2,9.7,2,1,-9999,9,3.99,2,1,-9999,9,0,2113.1,2,1,2319.5,2,0,538.09,0,20,7.8642,0,8.0257,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,9,595.48,590.62,11.965,11.886,35.084,2,1,26.676,31.091,35.408,39.63,43.759,26.74385789,232.03,2,1,31.692,2,12.2,2,1,-9999,9,5.605,2,1,-9999,9,0,2106.8,2,1,2303.2,2,0,560.61,0,20,7.8467,0,8.0205,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,8,794.82,787.96,9.7762,9.6827,34.772,2,1,26.828,31.291,35.655,39.922,44.095,26.92492239,223.9,2,1,53.051,2,18.2,2,1,-9999,9,9.215,2,1,-9999,9,0,2124.8,2,1,2289,2,0,667.93,0,20,7.7796,0,7.9768,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,7,993.77,984.73,7.2675,7.1678,34.543,2,1,27.036,31.558,35.978,40.301,44.526,27.16251009,199.47,2,1,93.842,2,25.4,2,1,-9999,9,22.325,2,1,-9999,9,0,2175.1,2,1,2290.2,2,0,918.99,0,20,7.6588,0,7.8794,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,6,1198.7,1187.2,4.9376,4.8366,34.477,2,1,27.279,31.859,36.336,40.712,44.99,27.4276387,174.29,2,1,135.47,2,31.7,2,1,-9999,9,45.6,2,1,-9999,9,0,2208.7,2,1,2306.4,2,0,1052.2,0,20,7.6093,0,7.8533,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,5,1397.9,1383.8,4.2542,4.1414,34.597,2,1,27.451,32.048,36.541,40.933,45.227,27.60703757,144.97,2,1,169.68,2,33.6,2,1,-9999,9,65.93,2,1,-9999,9,0,2244.8,2,1,2330.9,2,0,1166.1,0,20,7.5733,0,7.8162,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,4,1600.7,1583.8,3.3658,3.245,34.595,2,1,27.539,32.159,36.675,41.09,45.405,27.72495943,163.25,2,1,158.33,2,33.6,2,1,-9999,9,70.585,2,1,-9999,9,0,2243.7,2,1,2332.1,2,0,1148,0,20,7.5795,0,7.8285,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,3,1788.3,1768.7,3.2301,3.0941,34.694,2,1,27.633,32.256,36.776,41.193,45.511,27.82032127,153.78,2,1,168.75,2,32.8,2,1,-9999,9,80.275,2,1,-9999,9,0,2256.6,2,1,2347.1,2,0,1144.5,0,20,7.583,0,7.827,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,1,2014.7,1991.6,2.802,2.6518,34.72,2,1,27.693,32.328,36.859,41.288,45.616,27.89955848,178.8,2,1,147.19,2,31.8,2,1,-9999,9,74.86,2,1,-9999,9,0,2244.4,2,1,2344.3,2,0,1068.9,0,20,7.609,0,7.8533,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20040103,383,27,16,1,2004,1,16,0,0,-28.98,42.5,4700,2015.2,2,2015.2,1992.1,2.8001,2.6499,34.707,2,1,27.683,32.318,36.849,41.278,45.607,27.88994536,180.43,2,1,145.61,2,31.4,2,1,-9999,9,73.53,2,1,-9999,9,0,2246.3,2,1,2343.8,2,0,1086,0,20,7.6028,0,7.8464,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.carina_35mf20040103
35MF20110114,388,21,16,1,2011,2,18,0,0,-26,57.5,5150,5111.1,23,10.713,10.631,25.854,25.852,35.348,2,1,23.344,27.532,31.628,35.636,39.558,23.34847318,213.38,2,0,-9.953,2,-9999,9,1,-9999,9,1.07,2,0,-9999,9,1,2002.8,2,1,2318.8,2,0,307.2,0,20,8.0651,0,8.0518,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.oiso19_35mf20110114
35MF20110114,388,21,16,1,2011,2,18,0,0,-26,57.5,5150,5111.1,22,30.578,30.341,24.354,24.347,35.423,2,1,23.86,28.067,32.182,36.208,40.148,23.86607508,224.8,2,0,-16.305,2,-9999,9,1,-9999,9,1.37,2,0,-9999,9,1,2024,2,1,2331.4,2,0,324.25,0,20,8.0479,0,8.0566,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.oiso19_35mf20110114
35MF20110114,388,21,16,1,2011,2,18,0,0,-26,57.5,5150,5111.1,21,50.893,50.497,19.933,19.924,35.586,2,1,25.23,29.5,33.675,37.76,41.757,25.24758556,236.49,2,0,-11.523,2,-9999,9,1,-9999,9,1.66,2,0,-9999,9,1,2046.8,2,1,2334.9,2,0,358.51,0,20,8.0127,0,8.0875,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.oiso19_35mf20110114
35MF20110114,388,21,16,1,2011,2,18,0,0,-26,57.5,5150,5111.1,20,76.213,75.615,18.251,18.238,35.602,2,1,25.675,29.972,34.173,38.283,42.304,25.69960807,239.21,2,0,-7.2197,2,-9999,9,1,-9999,9,1.85,2,0,-9999,9,1,2068.5,2,1,2341.1,2,0,389.2,0,20,7.9844,0,8.0837,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.oiso19_35mf20110114
35MF20110114,388,21,16,1,2011,2,18,0,0,-26,57.5,5150,5111.1,19,100.8,100,17.051,17.035,35.573,2,1,25.947,30.263,34.484,38.613,42.653,25.97766815,227.61,2,0,9.7173,2,-9999,9,1,-9999,9,1.17,2,0,-9999,9,1,2080.4,2,1,2338.1,2,0,418.24,0,20,7.9582,0,8.0747,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,0.835,2,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.oiso19_35mf20110114
35MF20110114,388,21,16,1,2011,2,18,0,0,-26,57.5,5150,5111.1,18,126.33,125.32,16.159,16.138,35.534,2,1,26.127,30.459,34.696,38.84,42.893,26.16354013,226.12,2,0,15.366,2,-9999,9,1,-9999,9,1.66,2,0,-9999,9,1,2088.6,2,1,2335.9,2,0,440.08,0,20,7.9396,0,8.0685,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,0.74,2,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.oiso19_35mf20110114
35MF20110114,388,21,16,1,2011,2,18,0,0,-26,57.5,5150,5111.1,17,156.75,155.49,15.394,15.37,35.489,2,1,26.268,30.614,34.864,39.02,43.087,26.30871739,224.67,2,0,20.51,2,-9999,9,1,-9999,9,1.95,2,0,-9999,9,1,2093.4,2,1,2330.2,2,0,462.38,0,20,7.9208,0,8.06,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,0.635,2,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.oiso19_35mf20110114
35MF20110114,388,21,16,1,2011,2,18,0,0,-26,57.5,5150,5111.1,16,207.41,205.71,14.494,14.463,35.4,2,1,26.398,30.762,35.028,39.201,43.283,26.44511692,221.9,2,0,27.841,2,-9999,9,1,-9999,9,2.53,2,0,-9999,9,1,2108.1,2,1,2332.1,2,0,494.99,0,20,7.8965,0,8.0471,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.oiso19_35mf20110114
35MF20110114,388,21,16,1,2011,2,18,0,0,-26,57.5,5150,5111.1,15,301.13,298.61,13.327,13.284,35.286,2,1,26.558,30.944,35.233,39.427,43.53,26.61320899,233.71,2,0,22.2,2,-9999,9,1,-9999,9,2.92,2,0,-9999,9,1,2112.9,2,1,2325.1,2,0,523.67,0,20,7.875,0,8.0396,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.oiso19_35mf20110114
35MF20110114,388,21,16,1,2011,2,18,0,0,-26,57.5,5150,5111.1,14,403.83,400.35,12.6,12.545,35.174,2,1,26.619,31.02,35.324,39.533,43.649,26.68137295,230.69,2,0,29.306,2,-9999,9,1,-9999,9,3.41,2,0,-9999,9,1,2119.1,2,1,2320.8,2,0,552.24,0,20,7.8549,0,8.0264,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.oiso19_35mf20110114
35MF20110114,388,21,16,1,2011,2,18,0,0,-26,57.5,5150,5111.1,13,505.61,501.12,11.642,11.576,35.028,2,1,26.692,31.113,35.437,39.665,43.8,26.76470575,228.86,2,0,36.677,2,-9999,9,1,-9999,9,4.16,2,0,-9999,9,1,2123.6,2,1,2314.3,2,0,583.5,0,20,7.8338,0,8.0155,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,0.855,2,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.oiso19_35mf20110114
35MF20110114,388,21,16,1,2011,2,18,0,0,-26,57.5,5150,5111.1,12,600.86,595.39,10.698,10.624,34.891,2,1,26.759,31.201,35.545,39.792,43.946,26.84394561,225.96,2,0,45.22,2,-9999,9,1,-9999,9,4.72,2,0,-9999,9,1,2131.3,2,1,2309.8,2,0,623.06,0,20,7.8089,0,8.0006,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.oiso19_35mf20110114
35MF20110114,388,21,16,1,2011,2,18,0,0,-26,57.5,5150,5111.1,11,798.05,790.41,8.2544,8.1695,34.601,2,1,26.935,31.434,35.832,40.132,44.336,27.05421881,208.7,0,0,-9999,9,-9999,9,1,-9999,9,18.478,0,0,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.oiso19_35mf20110114
35MF20110114,388,21,16,1,2011,2,18,0,0,-26,57.5,5150,5111.1,10,999.3,989.26,5.2897,5.2044,34.437,2,1,27.205,31.776,36.244,40.612,44.882,27.35566756,188.32,2,0,118.85,2,-9999,9,1,-9999,9,32.52,2,0,-9999,9,1,2207.8,2,1,2314.4,2,0,990.69,0,20,7.6341,0,7.8828,0,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.oiso19_35mf20110114
